Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
11/23/2021 12:00:00 AM,<12 Years,6.801534151711033,0.075,0.003
11/23/2021 12:00:00 AM,12 - 15 Years,6.46480208266401,0.587,0.488
11/23/2021 12:00:00 AM,25 - 39 Years,7.591638549670575,0.716,0.609
11/23/2021 12:00:00 AM,40 - 49 Years,6.881484391527081,0.797,0.693
11/23/2021 12:00:00 AM,50 - 64 Years,5.807984627381883,0.869,0.764
11/22/2021 12:00:00 AM,<12 Years,9.345564945335628,0.075,0.003
11/22/2021 12:00:00 AM,12 - 15 Years,8.962566523693287,0.587,0.488
11/22/2021 12:00:00 AM,16 - 17 Years,8.813105066562112,0.65,0.557
11/22/2021 12:00:00 AM,18 - 24 Years,8.65296441891009,0.678,0.566
11/22/2021 12:00:00 AM,25 - 39 Years,10.479057532596858,0.716,0.609
11/22/2021 12:00:00 AM,40 - 49 Years,9.601552132941634,0.797,0.693
11/22/2021 12:00:00 AM,50 - 64 Years,8.0548526200801,0.869,0.764
11/22/2021 12:00:00 AM,65 - 74 Years,5.48792824804628,0.999,0.883
11/22/2021 12:00:00 AM,75+ Years,6.39951505024601,0.967,0.831
11/21/2021 12:00:00 AM,<12 Years,12.485146446261027,0.073,0.003
11/21/2021 12:00:00 AM,12 - 15 Years,12.276119282500591,0.586,0.487
11/21/2021 12:00:00 AM,16 - 17 Years,12.249802605223454,0.65,0.556
11/21/2021 12:00:00 AM,18 - 24 Years,11.902080702300006,0.677,0.566
11/21/2021 12:00:00 AM,25 - 39 Years,14.142632638062796,0.715,0.609
11/21/2021 12:00:00 AM,40 - 49 Years,13.080560228936095,0.796,0.693
11/21/2021 12:00:00 AM,50 - 64 Years,10.949650414855784,0.868,0.764
11/21/2021 12:00:00 AM,65 - 74 Years,7.416486076616221,0.999,0.882
11/21/2021 12:00:00 AM,75+ Years,9.1709088926674,0.966,0.831
11/20/2021 12:00:00 AM,<12 Years,13.899951223445143,0.072,0.003
11/20/2021 12:00:00 AM,12 - 15 Years,13.624946249800601,0.586,0.487
11/20/2021 12:00:00 AM,16 - 17 Years,13.522844951624823,0.65,0.556
11/20/2021 12:00:00 AM,18 - 24 Years,13.223851272408867,0.677,0.566
11/20/2021 12:00:00 AM,25 - 39 Years,15.765446962263196,0.715,0.609
11/20/2021 12:00:00 AM,40 - 49 Years,14.56655268790348,0.796,0.693
11/20/2021 12:00:00 AM,50 - 64 Years,12.087046458446576,0.868,0.764
11/20/2021 12:00:00 AM,65 - 74 Years,8.214714762204219,0.999,0.882
11/20/2021 12:00:00 AM,75+ Years,9.967342842829481,0.966,0.831
11/19/2021 12:00:00 AM,<12 Years,15.14995325745012,0.068,0.003
11/19/2021 12:00:00 AM,12 - 15 Years,14.826845897040064,0.585,0.487
11/19/2021 12:00:00 AM,16 - 17 Years,14.67185610866097,0.649,0.556
11/19/2021 12:00:00 AM,18 - 24 Years,14.36740027423052,0.676,0.565
11/19/2021 12:00:00 AM,25 - 39 Years,17.212850424937773,0.714,0.608
11/19/2021 12:00:00 AM,40 - 49 Years,15.999752377107837,0.795,0.692
11/19/2021 12:00:00 AM,50 - 64 Years,13.26644215634162,0.867,0.764
11/19/2021 12:00:00 AM,65 - 74 Years,9.026515880278303,0.999,0.882
11/19/2021 12:00:00 AM,75+ Years,10.81635825977163,0.966,0.83
11/18/2021 12:00:00 AM,<12 Years,16.470160070137904,0.063,0.003
11/18/2021 12:00:00 AM,12 - 15 Years,16.103063432914805,0.584,0.486
11/18/2021 12:00:00 AM,16 - 17 Years,15.970738286180092,0.648,0.556
11/18/2021 12:00:00 AM,18 - 24 Years,15.643315427565218,0.675,0.565
11/18/2021 12:00:00 AM,25 - 39 Years,18.58088627758382,0.713,0.608
11/18/2021 12:00:00 AM,40 - 49 Years,17.36846693814528,0.794,0.692
11/18/2021 12:00:00 AM,50 - 64 Years,14.339817105263231,0.866,0.763
11/18/2021 12:00:00 AM,65 - 74 Years,9.868854971446083,0.999,0.882
11/18/2021 12:00:00 AM,75+ Years,11.71444971237517,0.965,0.83
11/17/2021 12:00:00 AM,<12 Years,16.985986706731104,0.06,0.003
11/17/2021 12:00:00 AM,12 - 15 Years,16.49771704842627,0.583,0.486
11/17/2021 12:00:00 AM,16 - 17 Years,16.525433327507887,0.648,0.555
11/17/2021 12:00:00 AM,18 - 24 Years,16.120306309267594,0.675,0.564
11/17/2021 12:00:00 AM,25 - 39 Years,19.072289990739193,0.712,0.607
11/17/2021 12:00:00 AM,40 - 49 Years,17.855294224416422,0.793,0.691
11/17/2021 12:00:00 AM,50 - 64 Years,14.63109038349217,0.865,0.762
11/17/2021 12:00:00 AM,65 - 74 Years,10.172962286837473,0.999,0.881
11/17/2021 12:00:00 AM,75+ Years,12.07130260025589,0.963,0.83
11/16/2021 12:00:00 AM,<12 Years,18.440653519269024,0.056,0.003
11/16/2021 12:00:00 AM,12 - 15 Years,17.764538069645972,0.582,0.485
11/16/2021 12:00:00 AM,16 - 17 Years,17.86910454563112,0.647,0.555
11/16/2021 12:00:00 AM,18 - 24 Years,17.309237991608004,0.674,0.563
11/16/2021 12:00:00 AM,25 - 39 Years,20.346815600718646,0.711,0.606
11/16/2021 12:00:00 AM,40 - 49 Years,19.18007386296651,0.792,0.69
11/16/2021 12:00:00 AM,50 - 64 Years,15.69992482924575,0.864,0.762
11/16/2021 12:00:00 AM,65 - 74 Years,10.869821867295006,0.999,0.881
11/16/2021 12:00:00 AM,75+ Years,12.946959293699937,0.962,0.829
11/15/2021 12:00:00 AM,<12 Years,19.19803219099122,0.052,0.003
11/15/2021 12:00:00 AM,12 - 15 Years,18.550428386248893,0.581,0.485
11/15/2021 12:00:00 AM,16 - 17 Years,18.680475242728612,0.647,0.554
11/15/2021 12:00:00 AM,18 - 24 Years,18.090198285534985,0.673,0.563
11/15/2021 12:00:00 AM,25 - 39 Years,21.049092299029613,0.71,0.606
11/15/2021 12:00:00 AM,40 - 49 Years,19.765400410943176,0.791,0.69
11/15/2021 12:00:00 AM,50 - 64 Years,16.15874267437489,0.863,0.761
11/15/2021 12:00:00 AM,65 - 74 Years,11.187925753687674,0.999,0.88
11/15/2021 12:00:00 AM,75+ Years,13.172007971518624,0.96,0.829
11/14/2021 12:00:00 AM,<12 Years,19.6109314825664,0.049,0.003
11/14/2021 12:00:00 AM,12 - 15 Years,18.759714394474674,0.581,0.484
11/14/2021 12:00:00 AM,16 - 17 Years,18.597787783151798,0.646,0.554
11/14/2021 12:00:00 AM,18 - 24 Years,18.180963646572504,0.672,0.562
11/14/2021 12:00:00 AM,25 - 39 Years,21.080754909413336,0.709,0.605
11/14/2021 12:00:00 AM,40 - 49 Years,19.759377074795715,0.79,0.689
11/14/2021 12:00:00 AM,50 - 64 Years,16.03955446621418,0.862,0.761
11/14/2021 12:00:00 AM,65 - 74 Years,11.149329148805363,0.999,0.88
11/14/2021 12:00:00 AM,75+ Years,12.667225890429984,0.959,0.828
11/13/2021 12:00:00 AM,<12 Years,20.15323365010354,0.047,0.003
11/13/2021 12:00:00 AM,12 - 15 Years,19.262855042821542,0.58,0.484
11/13/2021 12:00:00 AM,16 - 17 Years,19.15248282447959,0.646,0.554
11/13/2021 12:00:00 AM,18 - 24 Years,18.67213661593699,0.672,0.562
11/13/2021 12:00:00 AM,25 - 39 Years,21.532474817554448,0.708,0.605
11/13/2021 12:00:00 AM,40 - 49 Years,20.258605347252807,0.79,0.689
11/13/2021 12:00:00 AM,50 - 64 Years,16.334914197294346,0.861,0.761
11/13/2021 12:00:00 AM,65 - 74 Years,11.342312173216914,0.999,0.88
11/13/2021 12:00:00 AM,75+ Years,13.021274433415767,0.959,0.828
11/12/2021 12:00:00 AM,<12 Years,20.482244180710275,0.04,0.003
11/12/2021 12:00:00 AM,12 - 15 Years,19.64298677204795,0.579,0.483
11/12/2021 12:00:00 AM,16 - 17 Years,19.7898653253842,0.645,0.553
11/12/2021 12:00:00 AM,18 - 24 Years,19.064980444177504,0.671,0.562
11/12/2021 12:00:00 AM,25 - 39 Years,21.78070968296283,0.707,0.604
11/12/2021 12:00:00 AM,40 - 49 Years,20.499184479260162,0.789,0.689
11/12/2021 12:00:00 AM,50 - 64 Years,16.434351216674138,0.861,0.76
11/12/2021 12:00:00 AM,65 - 74 Years,11.407629504556208,0.999,0.879
11/12/2021 12:00:00 AM,75+ Years,13.18602969599331,0.958,0.828
11/11/2021 12:00:00 AM,<12 Years,20.70386519816237,0.034,0.003
11/11/2021 12:00:00 AM,12 - 15 Years,19.883025010053846,0.578,0.483
11/11/2021 12:00:00 AM,16 - 17 Years,20.12061516369145,0.645,0.553
11/11/2021 12:00:00 AM,18 - 24 Years,19.401095921769564,0.67,0.561
11/11/2021 12:00:00 AM,25 - 39 Years,22.00720288924106,0.706,0.604
11/11/2021 12:00:00 AM,40 - 49 Years,20.64622474403638,0.788,0.688
11/11/2021 12:00:00 AM,50 - 64 Years,16.502912814511344,0.859,0.76
11/11/2021 12:00:00 AM,65 - 74 Years,11.496698592746155,0.999,0.879
11/11/2021 12:00:00 AM,75+ Years,13.311524130041736,0.957,0.827
11/10/2021 12:00:00 AM,<12 Years,21.2967386045812,0.029,0.003
11/10/2021 12:00:00 AM,12 - 15 Years,20.615953153146567,0.577,0.482
11/10/2021 12:00:00 AM,16 - 17 Years,20.904423374263338,0.644,0.552
11/10/2021 12:00:00 AM,18 - 24 Years,20.118709557472446,0.67,0.56
11/10/2021 12:00:00 AM,25 - 39 Years,22.68858226469877,0.705,0.603
11/10/2021 12:00:00 AM,40 - 49 Years,21.218441678045046,0.787,0.688
11/10/2021 12:00:00 AM,50 - 64 Years,16.891579885694465,0.858,0.759
11/10/2021 12:00:00 AM,65 - 74 Years,11.728278222040016,0.999,0.878
11/10/2021 12:00:00 AM,75+ Years,13.619300982261061,0.956,0.827
11/09/2021 12:00:00 AM,<12 Years,21.115872056110227,0.023,0.003
11/09/2021 12:00:00 AM,12 - 15 Years,20.634746182456638,0.576,0.481
11/09/2021 12:00:00 AM,16 - 17 Years,20.74938438755681,0.643,0.552
11/09/2021 12:00:00 AM,18 - 24 Years,20.504462341881897,0.669,0.56
11/09/2021 12:00:00 AM,25 - 39 Years,22.988743811136462,0.704,0.602
11/09/2021 12:00:00 AM,40 - 49 Years,21.40870823752656,0.786,0.687
11/09/2021 12:00:00 AM,50 - 64 Years,17.001006012043923,0.857,0.759
11/09/2021 12:00:00 AM,65 - 74 Years,11.912778476147762,0.999,0.878
11/09/2021 12:00:00 AM,75+ Years,13.835936625394936,0.954,0.826
11/08/2021 12:00:00 AM,<12 Years,20.975165020868832,0.018,0.003
11/08/2021 12:00:00 AM,12 - 15 Years,20.56469943684638,0.575,0.481
11/08/2021 12:00:00 AM,16 - 17 Years,20.6873687928742,0.643,0.552
11/08/2021 12:00:00 AM,18 - 24 Years,20.570172681383017,0.668,0.559
11/08/2021 12:00:00 AM,25 - 39 Years,22.96446914317561,0.704,0.602
11/08/2021 12:00:00 AM,40 - 49 Years,21.37327684842386,0.785,0.686
11/08/2021 12:00:00 AM,50 - 64 Years,16.941525420542767,0.857,0.758
11/08/2021 12:00:00 AM,65 - 74 Years,11.995909625125046,0.999,0.877
11/08/2021 12:00:00 AM,75+ Years,13.895528954412345,0.952,0.826
11/07/2021 12:00:00 AM,<12 Years,20.705352587541245,0.014,0.003
11/07/2021 12:00:00 AM,12 - 15 Years,20.36651840048564,0.574,0.48
11/07/2021 12:00:00 AM,16 - 17 Years,20.62879850900729,0.642,0.551
11/07/2021 12:00:00 AM,18 - 24 Years,20.277076203032696,0.667,0.559
11/07/2021 12:00:00 AM,25 - 39 Years,22.855127595317153,0.703,0.601
11/07/2021 12:00:00 AM,40 - 49 Years,21.172026558320503,0.784,0.686
11/07/2021 12:00:00 AM,50 - 64 Years,16.890671785060864,0.856,0.758
11/07/2021 12:00:00 AM,65 - 74 Years,12.035354507037736,0.999,0.877
11/07/2021 12:00:00 AM,75+ Years,13.996485370630072,0.951,0.825
11/06/2021 12:00:00 AM,<12 Years,20.46261064090915,0.012,0.003
11/06/2021 12:00:00 AM,12 - 15 Years,20.18627616482997,0.574,0.48
11/06/2021 12:00:00 AM,16 - 17 Years,20.499599353418517,0.642,0.551
11/06/2021 12:00:00 AM,18 - 24 Years,20.09460000844685,0.667,0.558
11/06/2021 12:00:00 AM,25 - 39 Years,22.664729764876366,0.702,0.601
11/06/2021 12:00:00 AM,40 - 49 Years,20.985303137749252,0.784,0.685
11/06/2021 12:00:00 AM,50 - 64 Years,16.904520319723343,0.855,0.758
11/06/2021 12:00:00 AM,65 - 74 Years,12.059954540918769,0.999,0.877
11/06/2021 12:00:00 AM,75+ Years,14.009806008881025,0.951,0.825
11/05/2021 12:00:00 AM,<12 Years,20.319523782661555,0.008,0.003
11/05/2021 12:00:00 AM,12 - 15 Years,20.081206046414582,0.573,0.479
11/05/2021 12:00:00 AM,16 - 17 Years,20.16884951511126,0.642,0.55
11/05/2021 12:00:00 AM,18 - 24 Years,19.8227766615897,0.666,0.558
11/05/2021 12:00:00 AM,25 - 39 Years,22.529213792434035,0.702,0.6
11/05/2021 12:00:00 AM,40 - 49 Years,20.865899356473143,0.783,0.685
11/05/2021 12:00:00 AM,50 - 64 Years,16.950152376562016,0.855,0.757
11/05/2021 12:00:00 AM,65 - 74 Years,12.1715029704138,0.999,0.876
11/05/2021 12:00:00 AM,75+ Years,14.151425426075336,0.95,0.825
11/04/2021 12:00:00 AM,<12 Years,20.05625586260101,0.006,0.003
11/04/2021 12:00:00 AM,12 - 15 Years,19.807852892813564,0.572,0.478
11/04/2021 12:00:00 AM,16 - 17 Years,19.893224649855217,0.641,0.55
11/04/2021 12:00:00 AM,18 - 24 Years,19.362331548826454,0.665,0.557
11/04/2021 12:00:00 AM,25 - 39 Years,22.282667599579444,0.7,0.599
11/04/2021 12:00:00 AM,40 - 49 Years,20.701497711036602,0.782,0.684
11/04/2021 12:00:00 AM,50 - 64 Years,16.81688860858042,0.853,0.757
11/04/2021 12:00:00 AM,65 - 74 Years,12.184651264384696,0.999,0.876
11/04/2021 12:00:00 AM,75+ Years,14.11496894244116,0.948,0.825
11/03/2021 12:00:00 AM,<12 Years,20.098795198836786,0.005,0.003
11/03/2021 12:00:00 AM,12 - 15 Years,20.033369244534406,0.572,0.478
11/03/2021 12:00:00 AM,16 - 17 Years,20.137841717769955,0.641,0.549
11/03/2021 12:00:00 AM,18 - 24 Years,19.439387558457266,0.665,0.556
11/03/2021 12:00:00 AM,25 - 39 Years,22.608581402462566,0.699,0.599
11/03/2021 12:00:00 AM,40 - 49 Years,21.078133377198338,0.781,0.684
11/03/2021 12:00:00 AM,50 - 64 Years,17.311803453895376,0.852,0.756
11/03/2021 12:00:00 AM,65 - 74 Years,12.685134712309155,0.999,0.875
11/03/2021 12:00:00 AM,75+ Years,14.917712668616847,0.947,0.824
11/02/2021 12:00:00 AM,<12 Years,19.527637677349503,0.004,0.003
11/02/2021 12:00:00 AM,12 - 15 Years,19.503747509432436,0.571,0.477
11/02/2021 12:00:00 AM,16 - 17 Years,19.624490406230567,0.64,0.549
11/02/2021 12:00:00 AM,18 - 24 Years,18.700028055005813,0.664,0.556
11/02/2021 12:00:00 AM,25 - 39 Years,21.92910178362788,0.698,0.598
11/02/2021 12:00:00 AM,40 - 49 Years,20.478279959689566,0.78,0.683
11/02/2021 12:00:00 AM,50 - 64 Years,16.94039029475076,0.851,0.756
11/02/2021 12:00:00 AM,65 - 74 Years,12.477730978381137,0.999,0.875
11/02/2021 12:00:00 AM,75+ Years,14.600120609265243,0.945,0.823
11/01/2021 12:00:00 AM,<12 Years,19.814406349596243,0.004,0.003
11/01/2021 12:00:00 AM,12 - 15 Years,20.076934903389564,0.57,0.477
11/01/2021 12:00:00 AM,16 - 17 Years,20.068935501455947,0.64,0.548
11/01/2021 12:00:00 AM,18 - 24 Years,19.2039649032662,0.663,0.555
11/01/2021 12:00:00 AM,25 - 39 Years,22.603304300731953,0.697,0.597
11/01/2021 12:00:00 AM,40 - 49 Years,21.254936008820827,0.779,0.682
11/01/2021 12:00:00 AM,50 - 64 Years,17.648254738646184,0.85,0.755
11/01/2021 12:00:00 AM,65 - 74 Years,13.00154204464106,0.999,0.874
11/01/2021 12:00:00 AM,75+ Years,15.329250281948836,0.943,0.823
10/31/2021 12:00:00 AM,<12 Years,19.458920288045565,0.004,0.003
10/31/2021 12:00:00 AM,12 - 15 Years,19.903526496573924,0.57,0.476
10/31/2021 12:00:00 AM,16 - 17 Years,20.03620504870679,0.639,0.548
10/31/2021 12:00:00 AM,18 - 24 Years,18.956723841690046,0.662,0.554
10/31/2021 12:00:00 AM,25 - 39 Years,22.37596675817682,0.696,0.596
10/31/2021 12:00:00 AM,40 - 49 Years,21.110021627390772,0.779,0.682
10/31/2021 12:00:00 AM,50 - 64 Years,17.541325889039147,0.849,0.755
10/31/2021 12:00:00 AM,65 - 74 Years,13.076190423314541,0.997,0.873
10/31/2021 12:00:00 AM,75+ Years,15.39445130075612,0.941,0.822
10/30/2021 12:00:00 AM,<12 Years,19.28816798735093,0.004,0.003
10/30/2021 12:00:00 AM,12 - 15 Years,19.8172494074686,0.57,0.475
10/30/2021 12:00:00 AM,16 - 17 Years,20.130951096138556,0.639,0.547
10/30/2021 12:00:00 AM,18 - 24 Years,18.821048536389174,0.662,0.554
10/30/2021 12:00:00 AM,25 - 39 Years,22.25480450244177,0.696,0.596
10/30/2021 12:00:00 AM,40 - 49 Years,21.054040032608498,0.778,0.681
10/30/2021 12:00:00 AM,50 - 64 Years,17.510904517813366,0.849,0.754
10/30/2021 12:00:00 AM,65 - 74 Years,13.15550432565511,0.996,0.873
10/30/2021 12:00:00 AM,75+ Years,15.44563059508872,0.941,0.822
10/29/2021 12:00:00 AM,<12 Years,19.09242754509123,0.004,0.003
10/29/2021 12:00:00 AM,12 - 15 Years,19.64384100065296,0.569,0.475
10/29/2021 12:00:00 AM,16 - 17 Years,20.067212846048097,0.639,0.547
10/29/2021 12:00:00 AM,18 - 24 Years,18.79173888855414,0.661,0.554
10/29/2021 12:00:00 AM,25 - 39 Years,22.17269279951332,0.696,0.595
10/29/2021 12:00:00 AM,40 - 49 Years,20.954832143120928,0.778,0.681
10/29/2021 12:00:00 AM,50 - 64 Years,17.383770429108605,0.848,0.754
10/29/2021 12:00:00 AM,65 - 74 Years,13.220821656994405,0.995,0.873
10/29/2021 12:00:00 AM,75+ Years,15.454744715997263,0.94,0.822
10/28/2021 12:00:00 AM,<12 Years,19.660610287820763,0.004,0.003
10/28/2021 12:00:00 AM,12 - 15 Years,20.641580011296664,0.568,0.474
10/28/2021 12:00:00 AM,16 - 17 Years,21.14387247595453,0.638,0.546
10/28/2021 12:00:00 AM,18 - 24 Years,19.720665630422495,0.661,0.553
10/28/2021 12:00:00 AM,25 - 39 Years,23.122571111025,0.694,0.594
10/28/2021 12:00:00 AM,40 - 49 Years,21.978444974298036,0.776,0.68
10/28/2021 12:00:00 AM,50 - 64 Years,18.343178748512738,0.847,0.753
10/28/2021 12:00:00 AM,65 - 74 Years,13.987239953943137,0.993,0.872
10/28/2021 12:00:00 AM,75+ Years,16.38017853132644,0.938,0.821
10/27/2021 12:00:00 AM,<12 Years,19.10402918224644,0.004,0.003
10/27/2021 12:00:00 AM,12 - 15 Years,20.09572793269964,0.568,0.473
10/27/2021 12:00:00 AM,16 - 17 Years,20.45997827903796,0.637,0.546
10/27/2021 12:00:00 AM,18 - 24 Years,19.053634774047815,0.66,0.552
10/27/2021 12:00:00 AM,25 - 39 Years,22.377444346661395,0.693,0.594
10/27/2021 12:00:00 AM,40 - 49 Years,21.262376600532395,0.776,0.679
10/27/2021 12:00:00 AM,50 - 64 Years,17.789918437488634,0.846,0.753
10/27/2021 12:00:00 AM,65 - 74 Years,13.668287790520093,0.991,0.871
10/27/2021 12:00:00 AM,75+ Years,15.87399427779033,0.936,0.821
10/26/2021 12:00:00 AM,<12 Years,18.941011306321943,0.004,0.003
10/26/2021 12:00:00 AM,12 - 15 Years,20.090602561069613,0.567,0.472
10/26/2021 12:00:00 AM,16 - 17 Years,20.599513367073833,0.637,0.545
10/26/2021 12:00:00 AM,18 - 24 Years,18.853194601756627,0.659,0.551
10/26/2021 12:00:00 AM,25 - 39 Years,22.20815492314309,0.692,0.593
10/26/2021 12:00:00 AM,40 - 49 Years,21.21312696967964,0.775,0.679
10/26/2021 12:00:00 AM,50 - 64 Years,17.74769175802598,0.845,0.752
10/26/2021 12:00:00 AM,65 - 74 Years,13.690342993309983,0.989,0.871
10/26/2021 12:00:00 AM,75+ Years,16.03664628169667,0.934,0.82
10/25/2021 12:00:00 AM,<12 Years,18.539416174026197,0.004,0.003
10/25/2021 12:00:00 AM,12 - 15 Years,19.613942999477842,0.566,0.472
10/25/2021 12:00:00 AM,16 - 17 Years,20.442751724959457,0.636,0.545
10/25/2021 12:00:00 AM,18 - 24 Years,18.16016325133474,0.658,0.551
10/25/2021 12:00:00 AM,25 - 39 Years,21.550205879369333,0.691,0.592
10/25/2021 12:00:00 AM,40 - 49 Years,20.545245285093674,0.774,0.678
10/25/2021 12:00:00 AM,50 - 64 Years,17.194204421843473,0.844,0.752
10/25/2021 12:00:00 AM,65 - 74 Years,13.401504664465444,0.987,0.87
10/25/2021 12:00:00 AM,75+ Years,15.564815253123536,0.931,0.819
10/24/2021 12:00:00 AM,<12 Years,18.471293740473808,0.004,0.003
10/24/2021 12:00:00 AM,12 - 15 Years,19.760870319538387,0.566,0.471
10/24/2021 12:00:00 AM,16 - 17 Years,20.44619703577516,0.636,0.544
10/24/2021 12:00:00 AM,18 - 24 Years,18.079798087916103,0.657,0.55
10/24/2021 12:00:00 AM,25 - 39 Years,21.484136565701963,0.69,0.591
10/24/2021 12:00:00 AM,40 - 49 Years,20.500247420933245,0.773,0.677
10/24/2021 12:00:00 AM,50 - 64 Years,17.213047509990787,0.843,0.751
10/24/2021 12:00:00 AM,65 - 74 Years,13.443494377469275,0.984,0.869
10/24/2021 12:00:00 AM,75+ Years,15.513635958790937,0.929,0.818
10/23/2021 12:00:00 AM,<12 Years,18.50371882893324,0.004,0.003
10/23/2021 12:00:00 AM,12 - 15 Years,19.924882211698996,0.565,0.471
10/23/2021 12:00:00 AM,16 - 17 Years,20.472036866892918,0.636,0.544
10/23/2021 12:00:00 AM,18 - 24 Years,18.14645389992803,0.657,0.549
10/23/2021 12:00:00 AM,25 - 39 Years,21.582712826029955,0.69,0.591
10/23/2021 12:00:00 AM,40 - 49 Years,20.544890971202648,0.773,0.677
10/23/2021 12:00:00 AM,50 - 64 Years,17.230755472346093,0.843,0.751
10/23/2021 12:00:00 AM,65 - 74 Years,13.459611641046504,0.984,0.869
10/23/2021 12:00:00 AM,75+ Years,15.539576149069104,0.929,0.818
10/22/2021 12:00:00 AM,<12 Years,18.56440431559127,0.004,0.003
10/22/2021 12:00:00 AM,12 - 15 Years,20.17260850714992,0.565,0.47
10/22/2021 12:00:00 AM,16 - 17 Years,20.692536759097752,0.635,0.543
10/22/2021 12:00:00 AM,18 - 24 Years,18.157799570057723,0.656,0.549
10/22/2021 12:00:00 AM,25 - 39 Years,21.62640722835949,0.69,0.59
10/22/2021 12:00:00 AM,40 - 49 Years,20.606541588241353,0.772,0.677
10/22/2021 12:00:00 AM,50 - 64 Years,17.27888480592718,0.842,0.75
10/22/2021 12:00:00 AM,65 - 74 Years,13.465549580259166,0.982,0.869
10/22/2021 12:00:00 AM,75+ Years,15.591456529625438,0.928,0.818
10/21/2021 12:00:00 AM,<12 Years,17.86116661726005,0.004,0.003
10/21/2021 12:00:00 AM,12 - 15 Years,19.39953161962205,0.564,0.468
10/21/2021 12:00:00 AM,16 - 17 Years,19.90528323771017,0.635,0.542
10/21/2021 12:00:00 AM,18 - 24 Years,17.253927849725766,0.656,0.548
10/21/2021 12:00:00 AM,25 - 39 Years,20.594839382057806,0.688,0.589
10/21/2021 12:00:00 AM,40 - 49 Years,19.582574443173222,0.771,0.676
10/21/2021 12:00:00 AM,50 - 64 Years,16.405519021557165,0.841,0.75
10/21/2021 12:00:00 AM,65 - 74 Years,12.834007331140926,0.981,0.868
10/21/2021 12:00:00 AM,75+ Years,14.916310496169379,0.926,0.817
10/20/2021 12:00:00 AM,<12 Years,18.02299458168145,0.004,0.003
10/20/2021 12:00:00 AM,12 - 15 Years,19.811269807233575,0.563,0.468
10/20/2021 12:00:00 AM,16 - 17 Years,20.52716183994412,0.634,0.541
10/20/2021 12:00:00 AM,18 - 24 Years,17.43876772558863,0.655,0.547
10/20/2021 12:00:00 AM,25 - 39 Years,20.78903672574464,0.688,0.588
10/20/2021 12:00:00 AM,40 - 49 Years,19.788076499968902,0.77,0.675
10/20/2021 12:00:00 AM,50 - 64 Years,16.43798361920856,0.841,0.749
10/20/2021 12:00:00 AM,65 - 74 Years,12.935376436271389,0.98,0.868
10/20/2021 12:00:00 AM,75+ Years,14.935940910433938,0.925,0.817
10/19/2021 12:00:00 AM,<12 Years,18.45314759005156,0.004,0.003
10/19/2021 12:00:00 AM,12 - 15 Years,20.602285495466514,0.562,0.467
10/19/2021 12:00:00 AM,16 - 17 Years,21.505630111603093,0.634,0.541
10/19/2021 12:00:00 AM,18 - 24 Years,18.086416395491757,0.654,0.546
10/19/2021 12:00:00 AM,25 - 39 Years,21.446774685449174,0.687,0.588
10/19/2021 12:00:00 AM,40 - 49 Years,20.374820303509672,0.77,0.674
10/19/2021 12:00:00 AM,50 - 64 Years,16.894531212753687,0.84,0.749
10/19/2021 12:00:00 AM,65 - 74 Years,13.37563221503884,0.979,0.867
10/19/2021 12:00:00 AM,75+ Years,15.3264459370539,0.924,0.817
10/18/2021 12:00:00 AM,<12 Years,18.611108342087885,0.004,0.003
10/18/2021 12:00:00 AM,12 - 15 Years,21.178889803843656,0.562,0.466
10/18/2021 12:00:00 AM,16 - 17 Years,22.213641484229562,0.633,0.54
10/18/2021 12:00:00 AM,18 - 24 Years,18.397004115292017,0.653,0.545
10/18/2021 12:00:00 AM,25 - 39 Years,21.69564280306523,0.686,0.587
10/18/2021 12:00:00 AM,40 - 49 Years,20.694765747107088,0.769,0.674
10/18/2021 12:00:00 AM,50 - 64 Years,17.048227244991402,0.839,0.748
10/18/2021 12:00:00 AM,65 - 74 Years,13.543166928538978,0.978,0.867
10/18/2021 12:00:00 AM,75+ Years,15.55570113221499,0.923,0.816
10/17/2021 12:00:00 AM,<12 Years,18.695889536683655,0.004,0.003
10/17/2021 12:00:00 AM,12 - 15 Years,21.359132039499322,0.561,0.465
10/17/2021 12:00:00 AM,16 - 17 Years,22.604684261811578,0.632,0.539
10/17/2021 12:00:00 AM,18 - 24 Years,18.739737900459726,0.652,0.545
10/17/2021 12:00:00 AM,25 - 39 Years,21.926146606658733,0.685,0.586
10/17/2021 12:00:00 AM,40 - 49 Years,21.066795332685473,0.768,0.673
10/17/2021 12:00:00 AM,50 - 64 Years,17.223490667277247,0.839,0.748
10/17/2021 12:00:00 AM,65 - 74 Years,13.716215442736587,0.977,0.866
10/17/2021 12:00:00 AM,75+ Years,15.928679003241598,0.923,0.816
10/16/2021 12:00:00 AM,<12 Years,18.949043208967858,0.004,0.003
10/16/2021 12:00:00 AM,12 - 15 Years,21.821269714806043,0.561,0.465
10/16/2021 12:00:00 AM,16 - 17 Years,23.162824613955078,0.632,0.539
10/16/2021 12:00:00 AM,18 - 24 Years,19.07490790554098,0.652,0.544
10/16/2021 12:00:00 AM,25 - 39 Years,22.26683629438759,0.685,0.585
10/16/2021 12:00:00 AM,40 - 49 Years,21.370796651186673,0.768,0.672
10/16/2021 12:00:00 AM,50 - 64 Years,17.4661805616083,0.839,0.747
